user_id,create_time,rev_krw,region
600219748,2025-12-11 22:28:52.643581,496900,va
600219762,2025-12-11 23:24:25.934417,0,va
600219768,2025-12-12 11:30:46.353488,0,va
600219773,2025-12-11 23:34:18.748535,41600,va
600219801,2025-12-12 15:49:55.0002,136300,va
600219858,2025-12-12 02:16:25.77435,69800,va
600219872,2025-12-12 02:31:44.42446,9900,va
600219873,2025-12-12 02:27:28.133705,9900,va
600219904,2025-12-12 11:36:49.818763,0,va
600219913,2025-12-12 04:19:28.565569,0,va
600219915,2025-12-12 03:50:48.035671,35000,va
600219918,2025-12-12 04:08:41.264389,287500,va
600219937,2025-12-12 07:25:43.648567,0,va
600219941,2025-12-13 02:22:11.594231,22000,va
600219966,2025-12-12 06:46:22.062505,0,va
600220014,2025-12-12 08:52:56.476717,0,va
600220021,2025-12-12 09:15:43.863234,3423700,va
600220045,2025-12-12 10:46:25.555932,0,va
600220095,2025-12-12 12:50:06.35184,0,va
600220098,2025-12-12 12:41:17.631047,566200,va
600220103,2025-12-12 13:47:14.042735,0,va
600220119,2025-12-12 13:49:05.175181,1100,va
600220123,2025-12-12 13:37:20.370441,19800,va
600220137,2025-12-12 15:17:16.871558,0,va
600220169,2025-12-12 19:57:26.686327,0,va
600220175,2025-12-12 16:55:36.877386,0,va
600220187,2025-12-12 19:54:43.16521,7700,va
600220199,2025-12-12 17:28:12.322526,0,va
600220227,2025-12-12 17:36:11.514638,26400,va
600220242,2025-12-15 08:12:41.70006,0,va
600220255,2025-12-13 04:11:07.350814,1100,va
600220270,2025-12-12 22:26:57.154904,0,va
600220290,2025-12-13 19:03:39.441782,48200,va
600220321,2025-12-12 21:47:15.585234,0,va
600220325,2025-12-12 22:09:51.313088,0,va
600220339,2025-12-13 14:12:43.168467,0,va
600220375,2025-12-12 23:43:34.965603,0,va
600220378,2025-12-12 23:45:46.039911,3300,va
600220408,2025-12-13 09:30:15.08279,1019200,va
600220417,2025-12-13 01:08:09.074316,0,va
600220418,2025-12-13 01:11:10.898336,83600,va
600220436,2025-12-13 01:15:51.78018,1100,va
600220464,2025-12-13 03:21:19.745773,166000,va
600220471,2025-12-13 02:24:20.948243,0,va
600220474,2025-12-13 04:43:26.159156,1100,va
600220504,2025-12-13 12:21:28.698422,0,va
600220510,2025-12-13 04:05:26.911188,177500,va
600220518,2025-12-13 04:29:16.777328,1100,va
600220530,2025-12-13 04:39:13.365956,178900,va
600220535,2025-12-13 04:53:11.346137,0,va
600220540,2025-12-19 19:46:57.535607,4916800,va
600220556,2025-12-13 05:47:22.690676,400900,va
600220567,2025-12-13 05:55:45.751357,0,va
600220577,2025-12-13 06:17:11.103668,679800,va
600220593,2025-12-13 07:11:52.630054,981400,va
600220599,2026-03-25 21:20:03.748486,0,va
600220605,2026-01-21 03:18:05.752011,1100,va
600220614,2025-12-13 08:13:56.498093,30600,va
600220628,2025-12-13 08:44:31.836192,0,va
600220637,2025-12-13 08:54:55.411915,19800,va
600220639,2025-12-13 10:16:05.048027,128500,va
600220655,2025-12-13 10:10:04.047734,0,va
600220668,2025-12-13 10:19:47.685217,66900,va
600220679,2025-12-13 11:02:08.926976,215200,va
600220695,2025-12-13 11:37:42.108038,0,va
600220699,2025-12-13 12:09:29.624102,0,va
600220701,2025-12-13 12:28:40.599801,170100,va
600220733,2025-12-13 17:35:12.375283,0,va
600220742,2025-12-13 14:31:51.034858,0,va
600220758,2025-12-13 15:18:48.051156,592900,va
600220791,2025-12-13 16:35:07.080863,49500,va
600220802,2025-12-13 17:05:59.235535,0,va
600220809,2025-12-13 21:30:49.509359,0,va
600220811,2025-12-14 17:39:32.683672,47100,va
600220821,2025-12-13 18:31:19.399156,1100,va
600220835,2025-12-13 18:37:04.275291,0,va
600220837,2026-01-22 20:14:39.804188,0,va
600220853,2025-12-13 19:35:44.321785,130400,va
600220862,2025-12-14 01:31:23.697219,0,va
600220875,2025-12-18 23:20:43.866742,0,va
600220896,2025-12-13 21:36:37.986964,0,va
600220914,2025-12-13 22:30:32.415039,0,va
600220917,2025-12-13 23:07:26.780509,0,va
600220919,2025-12-13 22:28:11.013865,0,va
600220920,2025-12-13 22:45:33.888582,49500,va
600220945,2025-12-14 04:46:33.616638,0,va
600220946,2025-12-13 23:38:23.281575,1100,va
600220951,2025-12-13 23:29:12.639047,0,va
600220967,2025-12-14 00:09:19.09173,0,va
600220976,2025-12-20 00:24:00.601278,0,va
600220985,2025-12-14 00:10:34.851108,0,va
600221006,2025-12-14 01:03:24.732746,0,va
600221032,2025-12-14 02:46:09.184352,193700,va
600221048,2025-12-14 02:55:28.216769,0,va
600221050,2025-12-14 17:42:16.078183,0,va
600221056,2025-12-14 02:37:11.382676,0,va
600221058,2025-12-14 03:57:45.831082,1100,va
600221071,2025-12-14 03:53:44.756415,29500,va
600221085,2025-12-14 04:03:31.83639,207500,va
600221086,2025-12-14 13:52:59.143797,0,va
600221089,2025-12-14 03:45:31.301337,0,va
600221139,2025-12-14 05:25:30.03316,6600,va
600221164,2025-12-14 06:22:46.392532,1100,va
600221170,2025-12-15 03:06:49.588002,0,va
600221182,2025-12-14 06:57:36.719886,123900,va
600221201,2026-01-20 21:38:19.454197,89600,va
600221205,2025-12-16 02:08:38.974584,0,va
600221218,2025-12-14 09:22:12.075683,172600,va
600221226,2025-12-14 20:23:52.125514,0,va
600221244,2025-12-15 16:28:59.742699,0,va
600221256,2025-12-14 14:04:09.598946,0,va
600221260,2025-12-14 11:16:08.805735,50600,va
600221263,2025-12-16 03:24:28.492445,1100,va
600221274,2025-12-14 11:22:49.660993,0,va
600221290,2025-12-14 11:22:02.721409,9900,va
600221309,2025-12-15 11:03:52.291704,0,va
600221326,2025-12-14 14:01:47.935785,0,va
600221327,2025-12-14 13:30:13.358901,0,va
600221364,2025-12-30 16:30:44.563193,0,va
600221388,2025-12-15 03:53:36.849744,0,va
600221395,2025-12-14 15:23:52.643221,68900,va
600221402,2025-12-14 15:57:52.629283,718800,va
600221421,2025-12-14 16:35:52.762486,0,va
600221427,2025-12-14 16:27:44.68777,9900,va
600221441,2025-12-14 22:29:42.436151,0,va
600221481,2025-12-14 22:37:11.741363,0,va
600221513,2025-12-14 18:59:40.291614,1100,va
600221525,2025-12-14 18:45:28.42736,0,va
600221530,2025-12-14 19:06:27.404117,1100,va
600221546,2025-12-14 19:28:05.042671,0,va
600221554,2025-12-14 20:05:22.391322,0,va
600221618,2025-12-14 21:08:57.144916,136900,va
600221627,2025-12-14 21:37:39.846606,231700,va
600221637,2025-12-15 00:52:07.964268,0,va
600221640,2025-12-14 22:00:08.006342,42700,va
600221643,2025-12-15 20:41:16.034298,0,va
600221651,2025-12-14 21:42:27.257746,0,va
600221685,2025-12-14 23:49:54.901616,898400,va
600221691,2025-12-14 23:25:44.405318,0,va
600221698,2025-12-16 14:52:44.684699,0,va
600221716,2025-12-14 23:48:44.93525,1100,va
600221722,2025-12-15 00:06:27.678815,20900,va
600221741,2025-12-15 01:52:40.170873,0,va
600221757,2025-12-15 01:42:09.013517,0,va
600221760,2025-12-15 01:16:55.22943,102300,va
600221761,2026-02-07 01:46:08.911236,0,va
600221772,2025-12-15 02:19:22.611483,16500,va
600221773,2025-12-15 01:57:34.88575,0,va
600221778,2025-12-15 02:46:42.232948,1100,va
600221780,2025-12-15 21:57:59.205828,172800,va
600221783,2025-12-15 02:23:11.051998,0,va
600221792,2025-12-15 07:12:39.520579,0,va
600221793,2025-12-15 03:01:24.774417,0,va
600221803,2025-12-15 02:55:12.211763,0,va
600221807,2025-12-15 03:28:33.911654,346900,va
600221901,2025-12-15 06:45:09.337784,0,va
600221939,2025-12-15 08:33:52.190475,0,va
600221943,2025-12-16 07:56:49.436551,19800,va
600221965,2025-12-15 11:04:20.727605,1100,va
600221975,2025-12-15 16:51:47.505423,89600,va
600222042,2025-12-15 15:22:00.401972,0,va
600222079,2025-12-15 15:51:20.339554,0,va
600222082,2025-12-15 15:44:52.833145,0,va
600222107,2025-12-16 02:44:37.954855,105000,va
600222112,2025-12-15 17:27:04.826037,0,va
600222149,2025-12-16 06:10:54.174502,59500,va
600222155,2025-12-15 19:00:50.895641,0,va
600222199,2025-12-15 20:12:59.034751,29500,va
600222218,2025-12-15 21:21:17.857865,1100,va
600222220,2025-12-15 21:13:55.720999,0,va
600222222,2025-12-15 21:13:32.410304,41800,va
600222238,2025-12-15 21:39:17.332775,0,va
600222239,2025-12-15 21:38:11.761365,0,va
600222245,2025-12-15 21:32:50.338469,342700,va
600222251,2025-12-15 21:15:36.417625,52200,va
600222255,2025-12-15 21:39:22.798108,0,va
600222265,2025-12-15 22:05:37.779774,0,va
600222273,2025-12-15 22:30:40.206638,0,va
600222285,2025-12-15 22:11:48.81078,0,va
600222286,2025-12-15 22:26:45.264427,0,va
600222295,2025-12-15 23:07:30.02859,439200,va
600222299,2025-12-15 23:09:50.235469,117800,va
600222305,2025-12-15 23:10:03.781704,0,va
600222346,2025-12-16 11:57:53.825158,0,va
600222372,2025-12-16 04:32:26.741298,0,va
600222373,2025-12-16 01:48:54.535229,0,va
600222379,2025-12-16 01:53:36.377584,0,va
600222382,2025-12-16 01:45:43.802122,0,va
600222399,2025-12-16 02:39:08.469171,1100,va
600222409,2025-12-16 03:55:12.780404,0,va
600222433,2025-12-16 02:55:38.798085,0,va
600222509,2025-12-20 00:54:45.125707,1100,va
600222511,2025-12-16 05:17:52.234859,0,va
600222513,2025-12-16 05:09:09.784261,828300,va
600222532,2025-12-16 05:33:59.403925,0,va
600222536,2025-12-16 05:42:41.230219,77000,va
600222559,2025-12-16 06:10:16.352226,0,va
600222584,2025-12-16 07:52:36.449095,1100,va
600222589,2025-12-16 07:56:56.018516,0,va
600222604,2025-12-16 08:03:57.006072,0,va
600222606,2025-12-16 08:34:21.443265,0,va
600222617,2025-12-16 09:36:55.862525,1100,va
600222624,2025-12-16 09:22:24.60064,0,va
600222629,2025-12-16 14:42:36.952032,283000,va
600222664,2025-12-16 11:17:37.685909,0,va
600222668,2025-12-16 11:54:24.599583,110700,va
600222681,2025-12-16 11:49:30.415839,0,va
600222706,2025-12-16 13:59:52.492291,0,va
600222717,2025-12-16 13:25:58.903341,0,va
600222742,2026-07-05 14:49:57.526383,0,va
600222754,2025-12-16 14:37:04.980267,0,va
600222764,2025-12-16 15:13:22.078228,0,va
600222766,2025-12-18 15:15:00.545519,76600,va
600222798,2025-12-16 16:14:27.160454,0,va
600222808,2025-12-16 16:19:23.267759,29500,va
600222819,2025-12-16 16:06:28.18549,0,va
600222865,2025-12-16 17:57:51.100495,0,va
600222884,2025-12-16 17:56:05.256184,0,va
600222887,2025-12-16 18:00:10.708319,0,va
600222889,2025-12-16 18:19:34.59035,75100,va
600222942,2025-12-17 00:15:05.386852,0,va
600222984,2025-12-16 20:50:25.704762,0,va
600223032,2025-12-16 21:46:55.895987,0,va
600223044,2025-12-16 22:31:11.943716,0,va
600223062,2025-12-16 22:30:57.510117,0,va
600223080,2025-12-21 20:03:01.56693,0,va
600223087,2025-12-27 21:27:10.67569,0,va
600223095,2025-12-16 23:18:36.56949,0,va
600223096,2025-12-16 23:55:06.434413,6600,va
600223146,2025-12-17 00:09:54.344598,168600,va
600223176,2025-12-17 01:01:22.140021,0,va
600223209,2025-12-17 01:59:57.952374,0,va
600223239,2025-12-17 02:23:40.187676,0,va
600223240,2025-12-17 02:32:16.617258,0,va
600223246,2025-12-17 04:34:22.696323,216300,va
600223248,2025-12-17 02:45:35.296484,29500,va
600223269,2025-12-17 02:55:52.947952,0,va
600223278,2025-12-17 03:26:20.959839,0,va
600223304,2025-12-17 19:05:55.058473,0,va
600223349,2025-12-17 04:45:02.728809,0,va
600223400,2025-12-17 05:11:54.778343,431400,va
600223406,2025-12-17 06:43:39.545667,0,va
600223448,2025-12-17 06:27:54.550097,31700,va
600223462,2025-12-17 06:55:15.112072,326100,va
600223470,2025-12-17 06:37:16.43236,1100,va
600223482,2025-12-17 07:22:18.10037,0,va
600223510,2025-12-17 08:19:14.824294,0,va
600223567,2025-12-17 09:54:34.868008,0,va
600223595,2026-08-06 02:00:00.236136,0,va
600223665,2025-12-17 11:50:48.191633,0,va
600223670,2025-12-20 16:33:37.159577,0,va
600223679,2025-12-17 12:35:02.47351,0,va
600223685,2025-12-17 12:14:49.651663,100100,va
600223690,2025-12-17 13:56:20.795467,29500,va
600223695,2025-12-19 15:19:42.033302,0,va
600223696,2025-12-17 23:31:56.827238,261100,va
600223723,2025-12-17 13:58:37.045624,1100,va
600223735,2025-12-17 16:31:28.359076,0,va
600223773,2025-12-18 01:34:51.483992,0,va
600223849,2025-12-19 07:42:31.128238,0,va
600223851,2025-12-17 16:48:10.664313,1100,va
600223906,2025-12-17 18:13:44.111674,0,va
600223907,2025-12-17 17:58:30.47832,0,va
600223926,2025-12-17 20:42:49.097899,83900,va
600223958,2025-12-17 22:07:02.735786,0,va
600223961,2025-12-17 19:06:24.576204,0,va
600223963,2025-12-17 19:10:45.469452,0,va
600224007,2025-12-17 21:10:40.777006,9900,va
600224057,2025-12-17 20:42:15.075104,0,va
600224077,2025-12-17 21:52:45.5561,0,va
600224103,2025-12-17 22:13:09.862575,0,va
600224108,2025-12-17 22:02:47.100441,2200,va
600224117,2025-12-17 22:14:10.044576,230100,va
600224135,2025-12-17 22:49:01.021442,0,va
600224144,2025-12-17 22:43:59.069959,0,va
600224163,2025-12-18 12:24:51.622936,0,va
600224194,2025-12-17 23:44:53.041097,354200,va
600224283,2025-12-18 04:30:24.971629,0,va
600224288,2025-12-18 01:20:36.739371,147000,va
600224326,2025-12-19 04:51:29.661677,0,va
600224342,2025-12-18 09:01:28.338135,0,va
600224363,2025-12-18 09:07:43.309166,4759500,va
600224371,2025-12-18 09:15:06.633612,2521500,va
600224381,2025-12-18 10:23:58.552248,0,va
600224382,2025-12-18 10:18:25.790186,3523100,va
600224391,2025-12-18 10:29:32.747244,0,va
600224397,2025-12-21 05:57:39.761913,0,va
600224430,2025-12-18 11:20:22.997471,0,va
600224434,2026-06-30 05:37:56.18539,0,va
600224458,2025-12-18 11:13:20.3829,0,va
600224465,2025-12-18 11:25:23.766734,399800,va
600224471,2025-12-18 11:54:37.500888,1100,va
600224474,2025-12-19 03:16:48.171581,0,va
600224488,2026-01-23 17:08:08.773491,0,va
600224491,2025-12-19 05:36:02.581987,0,va
600224508,2025-12-18 12:57:59.692956,0,va
600224544,2025-12-18 23:39:11.917687,129400,va
600224550,2025-12-18 14:25:19.084045,0,va
600224633,2025-12-18 16:22:03.307151,219300,va
600224651,2025-12-18 16:53:16.432628,136000,va
600224670,2025-12-18 17:21:16.614671,202100,va
600224686,2025-12-18 17:30:34.069905,0,va
600224694,2025-12-18 17:42:46.674787,49500,va
600224747,2025-12-18 18:55:18.241785,0,va
600224756,2025-12-18 19:04:44.188068,0,va
600224772,2025-12-18 19:20:09.801,91300,va
600224777,2025-12-18 19:36:15.811248,0,va
600224778,2025-12-18 19:39:01.666605,0,va
600224826,2025-12-18 20:25:06.27507,3300,va
600224866,2025-12-18 20:58:49.047132,729900,va
600224873,2025-12-18 21:12:54.151201,0,va
600224882,2025-12-18 21:08:50.988575,0,va
600224896,2025-12-23 20:30:03.50258,0,va
600224905,2025-12-18 21:23:24.436968,0,va
600224915,2025-12-19 08:58:11.779254,0,va
600224920,2025-12-18 21:50:45.315985,0,va
600224922,2025-12-20 03:44:08.533994,0,va
600224996,2025-12-18 22:30:31.663683,1100,va
600225003,2025-12-19 01:45:10.872633,0,va
600225007,2025-12-18 22:43:18.24263,626800,va
600225040,2025-12-18 23:27:26.308444,67000,va
600225054,2025-12-19 05:26:18.953425,1100,va
600225055,2025-12-19 00:31:54.813384,0,va
600225056,2025-12-18 23:51:49.774389,0,va
600225075,2025-12-19 10:03:08.531759,50600,va
600225085,2025-12-19 00:39:44.38991,240400,va
600225095,2025-12-19 00:24:46.557999,0,va
600225101,2025-12-19 00:35:21.411914,16100,va
600225160,2025-12-19 01:30:12.340108,0,va
600225165,2025-12-20 01:49:10.487065,0,va
600225191,2025-12-19 02:36:29.894779,27500,va
600225196,2026-01-12 10:34:56.904029,0,va
600225220,2025-12-19 03:24:34.570219,0,va
600225239,2025-12-19 03:06:01.159758,60100,va
600225264,2025-12-19 03:49:52.268599,0,va
600225285,2025-12-19 04:36:47.039279,0,va
600225287,2025-12-19 04:11:35.157817,627200,va
600225303,2025-12-19 04:50:12.531092,237000,va
600225310,2025-12-19 04:58:50.104308,0,va
600225315,2025-12-20 17:57:53.160075,101000,va
600225337,2025-12-19 05:30:30.912155,3300,va
600225390,2025-12-19 06:06:41.779894,287900,va
600225399,2025-12-19 16:10:09.593177,80100,va
600225429,2025-12-19 07:04:28.865469,0,va
600225469,2025-12-19 09:00:04.418184,122200,va
600225482,2026-01-06 07:37:28.463992,421100,va
600225511,2025-12-19 09:00:04.41544,0,va
600225560,2025-12-20 00:08:49.899478,0,va
600225588,2025-12-19 18:19:45.550287,1113100,va
600225630,2025-12-19 12:38:33.515502,0,va
600225641,2025-12-19 16:48:57.594828,0,va
600225643,2025-12-19 12:32:17.415022,0,va
600225658,2025-12-20 14:18:16.246045,74000,va
600225663,2025-12-19 13:03:38.333492,0,va
600225679,2025-12-19 14:28:17.342265,1100,va
600225682,2025-12-19 13:34:07.434297,847900,va
600225690,2025-12-19 13:42:14.193648,0,va
600225726,2025-12-19 14:44:14.636319,0,va
600225796,2025-12-19 15:18:06.428454,40600,va
600225805,2025-12-19 15:43:24.342928,410900,va
600225845,2025-12-19 16:21:04.748151,0,va
600225862,2025-12-19 18:18:38.917415,422000,va
600225864,2025-12-19 17:00:36.677223,399700,va
600225874,2025-12-19 16:34:50.031523,354400,va
600225875,2025-12-19 18:05:39.424585,0,va
600226003,2025-12-20 21:02:58.908341,0,va
600226010,2025-12-20 05:21:01.547626,136000,va
600226021,2025-12-19 20:08:56.610462,0,va
600226047,2025-12-19 21:20:48.263707,167500,va
600226061,2025-12-19 21:32:52.737438,0,va
600226076,2025-12-20 06:21:56.3157,0,va
600226079,2025-12-19 22:37:00.324129,147900,va
600226097,2026-01-08 23:07:18.276191,416700,va
600226114,2025-12-21 09:52:57.491674,0,va
600226116,2025-12-19 22:34:20.233513,2200,va
600226118,2025-12-19 22:11:57.882571,0,va
600226119,2025-12-19 23:59:46.784317,1100,va
600226130,2025-12-20 03:07:53.891825,0,va
600226152,2025-12-20 01:27:23.887322,3300,va
600226158,2025-12-19 22:53:33.85557,794200,va
600226164,2025-12-19 23:19:44.521622,46500,va
600226171,2025-12-20 00:01:33.83019,1800600,va
600226175,2025-12-19 23:40:27.175954,1100,va
600226187,2025-12-19 23:44:39.565647,2200,va
600226224,2025-12-20 02:08:42.246153,0,va
600226227,2025-12-20 01:09:36.183437,0,va
600226235,2025-12-20 01:18:03.904627,2200,va
600226262,2025-12-20 02:05:50.295741,0,va
600226294,2025-12-20 03:14:28.617218,0,va
600226342,2025-12-20 03:31:07.395468,0,va
600226368,2025-12-20 04:12:44.075555,0,va
600226401,2025-12-20 04:35:30.202006,251600,va
600226403,2026-01-03 21:41:18.148047,0,va
600226408,2025-12-20 04:17:55.161207,144200,va
600226457,2025-12-20 05:35:55.274862,0,va
600226504,2025-12-20 07:37:28.874983,0,va
600226524,2025-12-20 07:51:15.095669,261300,va
600226546,2025-12-20 08:03:01.991206,1330500,va
600226579,2025-12-20 09:00:02.902257,206900,va
600226619,2025-12-20 10:17:23.044351,0,va
600226648,2026-01-09 07:45:03.634682,1709600,va
600226651,2025-12-20 11:52:58.316881,68700,va
600226656,2025-12-20 12:14:39.840081,258300,va
600226668,2025-12-21 02:51:02.202152,0,va
600226705,2025-12-20 12:24:59.981113,0,va
600226739,2025-12-20 13:30:57.524054,1230200,va
600226764,2025-12-20 14:09:59.186362,0,va
600226771,2025-12-20 22:38:47.215378,0,va
600226786,2025-12-20 14:31:58.506157,0,va
600226805,2025-12-20 15:07:33.068256,0,va
600226806,2025-12-20 14:41:38.426981,0,va
600226838,2025-12-20 15:39:43.002054,0,va
600226901,2025-12-20 17:07:44.720671,0,va
600226911,2025-12-20 17:01:54.292212,0,va
600226920,2026-01-23 19:56:26.292841,0,va
600226937,2025-12-21 16:08:17.679299,139600,va
600226961,2025-12-20 18:00:50.887386,1583900,va
600226965,2025-12-20 18:10:34.911313,0,va
600226988,2025-12-20 18:40:32.804663,9253200,va
600226989,2025-12-20 23:51:23.209496,2352200,va
600226990,2025-12-22 12:39:19.442568,0,va
600227019,2025-12-20 19:31:14.805588,0,va
600227031,2025-12-21 14:24:43.781443,0,va
600227066,2025-12-20 20:29:43.722117,183600,va
600227069,2025-12-20 20:16:52.652603,0,va
600227118,2025-12-25 00:46:22.303627,0,va
600227128,2026-03-01 20:46:22.196009,0,va
600227140,2025-12-20 21:29:24.16516,0,va
600227172,2025-12-20 22:17:12.083918,0,va
600227177,2025-12-21 00:53:54.56507,12100,va
600227191,2025-12-20 22:41:28.365942,7700,va
600227214,2026-06-12 23:34:40.983461,0,va
600227230,2025-12-21 05:32:35.52912,1100,va
600227246,2025-12-21 01:04:04.98093,51100,va
600227247,2025-12-21 09:00:00.162303,0,va
600227266,2025-12-21 00:20:15.163008,0,va
600227274,2025-12-21 00:42:44.501399,0,va
600227283,2025-12-21 00:16:40.082289,516600,va
600227307,2025-12-21 01:30:34.199277,0,va
600227324,2025-12-21 01:45:22.718868,29500,va
600227336,2025-12-21 01:38:12.202793,7700,va
600227346,2025-12-21 05:49:14.448345,0,va
600227361,2025-12-21 04:55:42.733664,0,va
600227374,2025-12-21 02:20:01.159852,259500,va
600227404,2025-12-21 04:16:51.983872,0,va
600227420,2025-12-26 05:05:25.977041,7700,va
600227465,2025-12-21 13:32:04.134507,0,va
600227466,2025-12-21 04:15:16.224,0,va
600227505,2025-12-21 14:18:28.027245,0,va
600227508,2025-12-21 04:55:01.408412,0,va
600227526,2025-12-21 05:53:58.513296,0,va
600227530,2025-12-21 09:00:00.160638,357000,va
600227532,2025-12-22 12:53:34.976111,0,va
600227576,2025-12-21 07:20:00.782857,50400,va
600227636,2025-12-30 20:17:03.579546,0,va
600227641,2025-12-21 08:33:33.953912,0,va
600227670,2025-12-21 09:30:02.585344,0,va
600227748,2025-12-21 11:58:06.795364,1100,va
600227786,2025-12-21 13:37:54.801164,0,va
600227791,2025-12-21 17:45:19.418166,0,va
600227822,2025-12-21 13:58:57.172746,237600,va
600227910,2025-12-21 15:57:56.657942,11000,va
600227955,2025-12-21 16:54:03.326244,9900,va
600227964,2025-12-21 16:23:12.530326,0,va
600228005,2025-12-21 17:29:27.387647,0,va
600228016,2025-12-21 17:51:22.442189,0,va
600228021,2025-12-22 06:43:54.990915,0,va
600228034,2025-12-21 17:40:23.817114,29500,va
600228037,2025-12-22 00:32:36.428372,271000,va
600228118,2025-12-21 18:52:20.31835,249800,va
600228154,2025-12-21 20:29:06.855496,1100,va
600228179,2025-12-21 22:48:40.756125,0,va
600228224,2025-12-21 21:18:47.3201,13200,va
600228290,2025-12-22 01:55:14.490563,0,va
600228321,2025-12-21 22:26:56.664423,105400,va
600228381,2025-12-22 00:28:05.976514,0,va
600228398,2025-12-21 23:44:50.710314,0,va
600228409,2025-12-22 02:00:26.545786,1100,va
600228427,2025-12-23 02:43:35.428907,0,va
600228451,2025-12-22 05:38:51.937532,0,va
600228502,2025-12-22 15:09:08.16087,0,va
600228525,2025-12-22 06:19:43.083343,0,va
600228530,2025-12-22 03:01:40.980579,0,va
600228553,2025-12-22 04:27:31.21148,70000,va
600228588,2025-12-22 10:37:41.186189,0,va
600228602,2026-06-28 00:26:53.783341,0,va
600228653,2025-12-22 05:25:12.094004,169000,va
600228688,2025-12-22 06:23:14.107523,629900,va
600228712,2025-12-22 06:32:52.370095,30600,va
600228722,2025-12-22 07:15:25.85215,0,va
600228728,2025-12-22 07:37:02.475633,0,va
600228766,2025-12-22 09:56:48.506016,411900,va
600228821,2025-12-22 09:43:46.075349,0,va
600228836,2025-12-22 10:36:26.953476,0,va
600228847,2025-12-22 10:47:04.595595,319800,va
600228861,2025-12-22 11:23:44.811529,0,va
600228873,2025-12-22 11:23:08.330561,0,va
600228895,2025-12-22 20:49:49.373866,4400,va
600228906,2025-12-24 00:12:15.297716,0,va
600228920,2025-12-22 17:46:07.221074,0,va
600228922,2025-12-22 17:01:51.392117,33000,va
600228934,2025-12-22 14:54:07.17063,1100,va
600228945,2025-12-22 15:22:09.854446,9900,va
600229027,2025-12-22 17:39:57.468194,356600,va
600229050,2025-12-22 18:20:10.226904,49500,va
600229063,2025-12-22 18:53:49.74765,31700,va
600229074,2025-12-22 18:55:09.931426,0,va
600229094,2025-12-22 19:26:44.657775,0,va
600229095,2025-12-22 19:26:57.847289,0,va
600229137,2025-12-22 20:09:08.918505,0,va
600229158,2025-12-22 21:40:30.626742,0,va
600229161,2025-12-23 02:07:28.494458,0,va
600229180,2025-12-22 21:00:34.703918,74300,va
600229185,2025-12-22 21:09:47.909492,0,va
600229208,2025-12-22 21:33:13.431932,29500,va
600229259,2025-12-23 05:14:24.534023,657800,va
600229285,2025-12-22 23:11:13.424807,0,va
600229290,2025-12-22 23:47:02.256843,0,va
600229291,2025-12-23 00:12:10.265494,0,va
600229296,2025-12-22 23:57:26.05967,206900,va
600229298,2025-12-23 00:10:08.446004,0,va
600229316,2025-12-22 23:52:36.040805,150000,va
600229358,2025-12-23 01:02:32.791128,0,va
600229362,2025-12-25 04:27:59.581803,3300,va
600229420,2025-12-23 03:26:26.177563,168900,va
600229432,2025-12-23 03:27:50.861689,0,va
600229437,2025-12-23 03:36:03.998229,0,va
600229483,2025-12-31 23:14:57.613492,0,va
600229500,2025-12-23 06:14:32.485861,0,va
600229504,2025-12-27 21:57:36.412986,0,va
600229505,2025-12-23 22:15:09.59146,0,va
600229531,2025-12-23 06:01:04.636888,274500,va
600229557,2025-12-23 13:43:21.187528,149600,va
600229568,2025-12-23 07:55:13.551195,170400,va
600229573,2025-12-23 07:49:46.332201,778700,va
600229590,2025-12-23 08:58:50.648372,1100,va
600229644,2025-12-23 11:14:51.126872,0,va
600229674,2025-12-23 11:06:50.596254,0,va
600229769,2025-12-23 14:15:37.427439,0,va
600229771,2026-01-01 14:06:31.244199,0,va
600229797,2025-12-23 16:22:41.703103,0,va
600229805,2025-12-23 15:59:05.807954,0,va
600229813,2025-12-23 15:43:20.789956,0,va
600229830,2025-12-23 19:08:59.614753,0,va
600229959,2025-12-23 19:50:58.337764,0,va
600229965,2025-12-23 19:45:02.963935,196800,va
600229983,2025-12-25 13:39:26.441127,0,va
600230005,2025-12-27 03:25:27.167496,1414300,va
600230006,2025-12-23 21:12:30.948652,0,va
600230023,2025-12-23 21:28:10.812521,354000,va
600230025,2025-12-23 21:20:58.429416,15000,va
600230047,2025-12-23 22:32:13.82889,0,va
600230054,2025-12-23 22:17:21.592594,2496700,va
600230060,2025-12-24 08:15:50.800355,0,va
600230110,2025-12-24 00:05:49.012819,123700,va
600230177,2025-12-24 02:31:58.779007,0,va
600230208,2025-12-24 02:49:19.626397,0,va
600230238,2025-12-24 03:34:38.770115,0,va
600230245,2025-12-24 04:51:12.420375,0,va
600230246,2025-12-24 04:15:58.183412,0,va
600230253,2025-12-24 04:31:42.451233,0,va
600230294,2025-12-24 05:06:13.059833,0,va
600230315,2025-12-24 06:27:14.819066,0,va
600230340,2025-12-24 06:42:05.592354,0,va
600230343,2025-12-24 06:59:37.369388,28600,va
600230344,2026-04-08 02:52:34.463803,0,va
600230355,2025-12-24 07:22:06.414926,1100,va
600230387,2025-12-24 08:49:12.972907,1228800,va
600230439,2025-12-26 12:13:50.556096,5500,va
600230470,2025-12-24 22:39:51.769433,148900,va
600230495,2025-12-24 12:39:32.34148,0,va
600230531,2025-12-24 13:47:55.297175,0,va
